family,stratum,range_low,range_high,n,clusters,season_low,season_high,transport_ok,spearman,kendall,gaussian_rho,p_a,dir_a,p_b,dir_b,empirical_joint,ci_low,ci_high,gaussian_joint,independent,phi
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.30,Over,0.30,Under,0.041181,0.036284,0.045683,0.040545,0.090000,-0.232473
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.30,Under,0.30,Over,0.037172,0.032909,0.042019,0.040545,0.090000,-0.251562
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.30,Under,0.30,Under,0.146866,0.140633,0.153108,0.146432,0.090000,0.270790
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.30,Over,0.50,Over,0.214103,0.208157,0.220488,0.211157,0.150000,0.279771
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.30,Over,0.50,Under,0.085824,0.079566,0.091827,0.088843,0.150000,-0.280089
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.30,Under,0.50,Over,0.083819,0.077665,0.089134,0.088843,0.150000,-0.288837
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.30,Under,0.50,Under,0.216108,0.210953,0.222392,0.211157,0.150000,0.288518
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.30,Over,0.70,Over,0.258746,0.254267,0.263788,0.259455,0.210000,0.232126
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.30,Over,0.70,Under,0.145773,0.140298,0.152524,0.153568,0.210000,-0.305845
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.30,Under,0.70,Over,0.153061,0.146892,0.159438,0.153568,0.210000,-0.271137
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.30,Under,0.70,Under,0.262755,0.258040,0.267167,0.259455,0.210000,0.251215
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.50,Over,0.30,Over,0.218477,0.212200,0.223967,0.211157,0.150000,0.298857
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.50,Over,0.30,Under,0.086917,0.080062,0.093117,0.088843,0.150000,-0.275317
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.50,Under,0.30,Over,0.081450,0.076102,0.087763,0.088843,0.150000,-0.299175
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.50,Under,0.30,Under,0.213010,0.206859,0.219866,0.211157,0.150000,0.274999
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.50,Over,0.50,Over,0.325620,0.319488,0.334130,0.320865,0.250000,0.302478
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.50,Over,0.50,Under,0.174380,0.165868,0.180423,0.179135,0.250000,-0.302478
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.50,Under,0.50,Over,0.174380,0.165868,0.180423,0.179135,0.250000,-0.302478
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.50,Under,0.50,Under,0.325620,0.319624,0.334134,0.320865,0.250000,0.302478
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.50,Over,0.70,Over,0.413083,0.406883,0.419936,0.411157,0.350000,0.275317
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.50,Over,0.70,Under,0.281523,0.276030,0.287797,0.288843,0.350000,-0.298857
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.50,Under,0.70,Over,0.286990,0.280136,0.293143,0.288843,0.350000,-0.274999
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.50,Under,0.70,Under,0.418550,0.412240,0.423898,0.411157,0.350000,0.299175
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.70,Over,0.30,Over,0.262755,0.257981,0.267144,0.259455,0.210000,0.251215
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.70,Over,0.30,Under,0.153061,0.146892,0.159438,0.153568,0.210000,-0.271137
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.70,Under,0.30,Over,0.145773,0.140298,0.152524,0.153568,0.210000,-0.305845
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.70,Under,0.30,Under,0.258746,0.254297,0.263788,0.259455,0.210000,0.232126
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.70,Over,0.50,Over,0.416181,0.410779,0.422334,0.411157,0.350000,0.288837
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.70,Over,0.50,Under,0.283892,0.277700,0.289136,0.288843,0.350000,-0.288518
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.70,Under,0.50,Over,0.285897,0.279419,0.291754,0.288843,0.350000,-0.279771
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.70,Under,0.50,Under,0.414176,0.408262,0.420527,0.411157,0.350000,0.280089
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.70,Over,0.70,Over,0.547012,0.540491,0.553109,0.546432,0.490000,0.271484
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.70,Over,0.70,Under,0.437318,0.432802,0.441975,0.440545,0.490000,-0.250868
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.70,Under,0.70,Over,0.441327,0.436190,0.445777,0.440545,0.490000,-0.231778
passyds_x_wr1recyds,all,,,5488,527,2010,2025,true,0.431195,0.297742,0.430691,0.70,Under,0.70,Under,0.554300,0.547512,0.559755,0.546432,0.490000,0.306192
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.30,Over,0.30,Over,0.146129,0.135565,0.157778,0.141517,0.090000,0.267279
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.30,Over,0.30,Under,0.046892,0.038291,0.053900,0.044280,0.090000,-0.205276
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.30,Under,0.30,Over,0.035442,0.028018,0.044057,0.044280,0.090000,-0.259802
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.30,Under,0.30,Under,0.140676,0.130701,0.152600,0.141517,0.090000,0.241315
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.30,Over,0.50,Over,0.208288,0.198170,0.218549,0.206100,0.150000,0.254389
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.30,Over,0.50,Under,0.091603,0.081573,0.101787,0.093900,0.150000,-0.254865
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.30,Under,0.50,Over,0.083969,0.074669,0.096015,0.093900,0.150000,-0.288181
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.30,Under,0.50,Under,0.215921,0.204008,0.225123,0.206100,0.150000,0.287705
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.30,Over,0.70,Over,0.252999,0.246035,0.261658,0.255720,0.210000,0.204757
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.30,Over,0.70,Under,0.153762,0.142214,0.164559,0.158483,0.210000,-0.267799
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.30,Under,0.70,Over,0.159215,0.147567,0.169080,0.158483,0.210000,-0.241834
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.30,Under,0.70,Under,0.264449,0.255980,0.272037,0.255720,0.210000,0.259282
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.50,Over,0.30,Over,0.212650,0.203451,0.223086,0.206100,0.150000,0.273427
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.50,Over,0.30,Under,0.096510,0.084243,0.105694,0.093900,0.150000,-0.233448
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.50,Under,0.30,Over,0.087241,0.077056,0.096631,0.093900,0.150000,-0.273903
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.50,Under,0.30,Under,0.203381,0.194204,0.215745,0.206100,0.150000,0.232972
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.50,Over,0.50,Over,0.318430,0.305056,0.328657,0.314894,0.250000,0.273719
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.50,Over,0.50,Under,0.181570,0.171335,0.194726,0.185106,0.250000,-0.273719
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.50,Under,0.50,Over,0.181570,0.171335,0.194726,0.185106,0.250000,-0.273719
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.50,Under,0.50,Under,0.318430,0.305274,0.328849,0.314894,0.250000,0.273719
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.50,Over,0.70,Over,0.403490,0.394306,0.415755,0.406100,0.350000,0.233448
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.50,Over,0.70,Under,0.287350,0.276913,0.296399,0.293900,0.350000,-0.273427
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.50,Under,0.70,Over,0.296619,0.284378,0.305796,0.293900,0.350000,-0.232972
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.50,Under,0.70,Under,0.412759,0.403441,0.422947,0.406100,0.350000,0.273903
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.70,Over,0.30,Over,0.264449,0.255980,0.272037,0.255720,0.210000,0.259282
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.70,Over,0.30,Under,0.159215,0.147567,0.169080,0.158483,0.210000,-0.241834
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.70,Under,0.30,Over,0.153762,0.142214,0.164559,0.158483,0.210000,-0.267799
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.70,Under,0.30,Under,0.252999,0.246035,0.261658,0.255720,0.210000,0.204757
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.70,Over,0.50,Over,0.416031,0.403978,0.425324,0.406100,0.350000,0.288181
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.70,Over,0.50,Under,0.284079,0.274884,0.296120,0.293900,0.350000,-0.287705
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.70,Under,0.50,Over,0.291712,0.281451,0.301828,0.293900,0.350000,-0.254389
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.70,Under,0.50,Under,0.408397,0.398239,0.418446,0.406100,0.350000,0.254865
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.70,Over,0.70,Over,0.540894,0.531042,0.552265,0.541517,0.490000,0.242353
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.70,Over,0.70,Under,0.435660,0.427853,0.444089,0.444280,0.490000,-0.258763
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.70,Under,0.70,Over,0.447110,0.438501,0.454129,0.444280,0.490000,-0.204237
passyds_x_wr1recyds,t1,,0.2273,1834,382,2010,2025,true,0.394291,0.269479,0.396539,0.70,Under,0.70,Under,0.546347,0.535326,0.557664,0.541517,0.490000,0.268318
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.30,Over,0.30,Over,0.158904,0.147998,0.171071,0.145509,0.090000,0.328115
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.30,Over,0.30,Under,0.040548,0.033134,0.048988,0.041237,0.090000,-0.235486
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.30,Under,0.30,Over,0.039452,0.032161,0.048678,0.041237,0.090000,-0.240705
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.30,Under,0.30,Under,0.146849,0.135722,0.155497,0.145509,0.090000,0.270711
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.30,Over,0.50,Over,0.212603,0.202578,0.223693,0.210212,0.150000,0.273221
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.30,Over,0.50,Under,0.087123,0.076353,0.097522,0.089788,0.150000,-0.274416
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.30,Under,0.50,Over,0.090959,0.079973,0.101957,0.089788,0.150000,-0.257676
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.30,Under,0.50,Under,0.209315,0.198091,0.219869,0.210212,0.150000,0.258872
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.30,Over,0.70,Over,0.259178,0.250994,0.266827,0.258763,0.210000,0.234181
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.30,Over,0.70,Under,0.140822,0.128794,0.151978,0.154491,0.210000,-0.329419
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.30,Under,0.70,Over,0.153425,0.144719,0.164179,0.154491,0.210000,-0.269406
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.30,Under,0.70,Under,0.260822,0.251483,0.268012,0.258763,0.210000,0.242009
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.50,Over,0.30,Over,0.219726,0.209048,0.229918,0.210212,0.150000,0.304309
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.50,Over,0.30,Under,0.085479,0.077085,0.098760,0.089788,0.150000,-0.281591
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.50,Under,0.30,Over,0.080000,0.070131,0.091120,0.089788,0.150000,-0.305505
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.50,Under,0.30,Under,0.214795,0.201323,0.223077,0.210212,0.150000,0.282786
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.50,Over,0.50,Over,0.322740,0.308542,0.335758,0.319746,0.250000,0.290959
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.50,Over,0.50,Under,0.176986,0.164111,0.191454,0.180254,0.250000,-0.292055
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.50,Under,0.50,Over,0.176986,0.164111,0.191454,0.180254,0.250000,-0.292055
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.50,Under,0.50,Under,0.323288,0.308554,0.336121,0.319746,0.250000,0.293151
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.50,Over,0.70,Over,0.414247,0.400996,0.422645,0.410212,0.350000,0.280395
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.50,Over,0.70,Under,0.280000,0.269816,0.290673,0.289788,0.350000,-0.305505
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.50,Under,0.70,Over,0.285479,0.277197,0.298947,0.289788,0.350000,-0.281591
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.50,Under,0.70,Under,0.420274,0.409160,0.430024,0.410212,0.350000,0.306701
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.70,Over,0.30,Over,0.260274,0.251483,0.267926,0.258763,0.210000,0.239400
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.70,Over,0.30,Under,0.153425,0.144719,0.164179,0.154491,0.210000,-0.269406
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.70,Under,0.30,Over,0.140822,0.128794,0.151978,0.154491,0.210000,-0.329419
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.70,Under,0.30,Under,0.259726,0.250994,0.266827,0.258763,0.210000,0.236791
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.70,Over,0.50,Over,0.408767,0.397786,0.419925,0.410212,0.350000,0.256481
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.70,Over,0.50,Under,0.290959,0.280200,0.302165,0.289788,0.350000,-0.257676
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.70,Under,0.50,Over,0.287123,0.276160,0.297300,0.289788,0.350000,-0.274416
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.70,Under,0.50,Under,0.413151,0.402658,0.423838,0.410212,0.350000,0.275612
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.70,Over,0.70,Over,0.546301,0.535841,0.555431,0.545509,0.490000,0.268102
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.70,Over,0.70,Under,0.439452,0.431975,0.448356,0.441237,0.490000,-0.240705
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.70,Under,0.70,Over,0.440548,0.433275,0.449063,0.441237,0.490000,-0.235486
passyds_x_wr1recyds,t2,0.2273,0.2655,1825,424,2010,2025,true,0.423725,0.293627,0.424334,0.70,Under,0.70,Under,0.559452,0.547929,0.571208,0.545509,0.490000,0.330724
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.30,Over,0.30,Over,0.156916,0.148875,0.167136,0.152796,0.090000,0.318649
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.30,Over,0.30,Under,0.034992,0.026725,0.042047,0.035892,0.090000,-0.261944
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.30,Under,0.30,Over,0.033898,0.025181,0.041612,0.035892,0.090000,-0.267151
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.30,Under,0.30,Under,0.155823,0.145824,0.166407,0.152796,0.090000,0.313442
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.30,Over,0.50,Over,0.223073,0.213522,0.232977,0.217626,0.150000,0.318915
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.30,Over,0.50,Under,0.077091,0.066990,0.086383,0.082374,0.150000,-0.318200
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.30,Under,0.50,Over,0.072171,0.063903,0.083290,0.082374,0.150000,-0.339675
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.30,Under,0.50,Under,0.227993,0.216653,0.236040,0.217626,0.150000,0.340391
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.30,Over,0.70,Over,0.265172,0.258106,0.273363,0.264108,0.210000,0.262725
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.30,Over,0.70,Under,0.143248,0.132830,0.151071,0.147204,0.210000,-0.317868
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.30,Under,0.70,Over,0.144341,0.133718,0.154140,0.147204,0.210000,-0.312661
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.30,Under,0.70,Under,0.266266,0.258227,0.274767,0.264108,0.210000,0.267932
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.50,Over,0.30,Over,0.226900,0.217473,0.238638,0.217626,0.150000,0.335619
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.50,Over,0.30,Under,0.078185,0.067758,0.089631,0.082374,0.150000,-0.313427
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.50,Under,0.30,Over,0.073264,0.061517,0.082529,0.082374,0.150000,-0.334903
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.50,Under,0.30,Under,0.221979,0.210270,0.232464,0.217626,0.150000,0.314143
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.50,Over,0.50,Over,0.339530,0.328638,0.350457,0.328555,0.250000,0.358119
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.50,Over,0.50,Under,0.160197,0.149281,0.171091,0.171445,0.250000,-0.359213
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.50,Under,0.50,Over,0.160197,0.149281,0.171091,0.171445,0.250000,-0.359213
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.50,Under,0.50,Under,0.340077,0.328932,0.350898,0.328555,0.250000,0.360306
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.50,Over,0.70,Over,0.421542,0.410369,0.432225,0.417626,0.350000,0.312234
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.50,Over,0.70,Under,0.272827,0.261094,0.282520,0.282374,0.350000,-0.336812
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.50,Under,0.70,Over,0.278294,0.267771,0.289730,0.282374,0.350000,-0.312950
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.50,Under,0.70,Under,0.427009,0.417478,0.438751,0.417626,0.350000,0.336096
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.70,Over,0.30,Over,0.266266,0.258227,0.274767,0.264108,0.210000,0.267932
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.70,Over,0.30,Under,0.144341,0.133718,0.154140,0.147204,0.210000,-0.312661
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.70,Under,0.30,Over,0.143248,0.132830,0.151071,0.147204,0.210000,-0.317868
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.70,Under,0.30,Under,0.265172,0.258120,0.273363,0.264108,0.210000,0.262725
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.70,Over,0.50,Over,0.427556,0.416567,0.435810,0.417626,0.350000,0.338482
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.70,Over,0.50,Under,0.272280,0.264245,0.283616,0.282374,0.350000,-0.339198
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.70,Under,0.50,Over,0.276654,0.266879,0.286198,0.282374,0.350000,-0.320109
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.70,Under,0.50,Under,0.423182,0.413906,0.433280,0.417626,0.350000,0.319393
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.70,Over,0.70,Over,0.555495,0.545739,0.566072,0.552796,0.490000,0.311880
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.70,Over,0.70,Under,0.433570,0.425272,0.441934,0.435892,0.490000,-0.268713
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.70,Under,0.70,Over,0.434664,0.426643,0.441945,0.435892,0.490000,-0.263506
passyds_x_wr1recyds,t3,0.2655,,1829,297,2010,2025,true,0.479338,0.334092,0.473779,0.70,Under,0.70,Under,0.556588,0.548981,0.567314,0.552796,0.490000,0.317087
rb1rush_x_qbpassunder,all,,,5241,466,2010,2025,true,-0.124320,-0.083568,-0.127702,0.30,Over,0.30,Over,0.069834,0.065252,0.075960,0.074814,0.090000,-0.096029
rb1rush_x_qbpassunder,all,,,5241,466,2010,2025,true,-0.124320,-0.083568,-0.127702,0.30,Over,0.30,Under,0.104369,0.098684,0.110232,0.105734,0.090000,0.068426
rb1rush_x_qbpassunder,all,,,5241,466,2010,2025,true,-0.124320,-0.083568,-0.127702,0.30,Under,0.30,Over,0.109903,0.102900,0.116229,0.105734,0.090000,0.094775
rb1rush_x_qbpassunder,all,,,5241,466,2010,2025,true,-0.124320,-0.083568,-0.127702,0.30,Under,0.30,Under,0.079565,0.074327,0.085541,0.074814,0.090000,-0.049691
